,route_id,service_id,trip_id
34645,8566,448,8566-1-448-1835
34646,8566,448,8566-1-448-2055
34647,8566,448,8566-2-448-0830
34648,8566,448,8566-2-448-1110
34649,8566,448,8566-2-448-1610
34650,8566,448,8566-2-448-1820
34651,8567,319,8567-1-319-0820
34652,8567,319,8567-1-319-1130
34653,8567,319,8567-1-319-1330
34654,8567,319,8567-1-319-1840
34655,8567,319,8567-2-319-0750
34656,8567,319,8567-2-319-0950
34657,8567,319,8567-2-319-1300
34658,8567,319,8567-2-319-1630
34659,8567,448,8567-1-448-1200
34660,8567,448,8567-1-448-1800
34661,8567,448,8567-2-448-1100
34662,8567,448,8567-2-448-1220
34663,8567,448,8567-2-448-1420
34664,8568,319,8568-1-319-0635
34665,8568,319,8568-1-319-0900
34666,8568,319,8568-1-319-1030
34667,8568,319,8568-1-319-1150
34668,8568,319,8568-1-319-1230
34669,8568,319,8568-1-319-1505
34670,8568,319,8568-1-319-1550
34671,8568,319,8568-1-319-1700
34672,8568,319,8568-1-319-1750
34673,8568,319,8568-1-319-2010
34674,8568,319,8568-1-319-2200
34675,8568,319,8568-1-319-2240
34676,8568,319,8568-2-319-0600
34677,8568,319,8568-2-319-0650
34678,8568,319,8568-2-319-0710
34679,8568,319,8568-2-319-1035
34680,8568,319,8568-2-319-1230
34681,8568,319,8568-2-319-1350
34682,8568,319,8568-2-319-1555
34683,8568,448,8568-1-448-0715
34684,8568,448,8568-1-448-0910
34685,8568,448,8568-1-448-1100
34686,8568,448,8568-1-448-1320
34687,8568,448,8568-1-448-1500
34688,8568,448,8568-1-448-1620
34689,8568,448,8568-1-448-1700
34690,8568,448,8568-1-448-1820
34691,8568,448,8568-1-448-2020
34692,8568,448,8568-1-448-2220
34693,8568,448,8568-2-448-0640
34694,8568,448,8568-2-448-0700
34695,8568,448,8568-2-448-0815
34696,8568,448,8568-2-448-1020
34697,8568,448,8568-2-448-1140
34698,8568,448,8568-2-448-1340
34699,8568,448,8568-2-448-1530
34700,8568,448,8568-2-448-1720
34701,8569,319,8569-1-319-0750
34702,8569,319,8569-1-319-1630
34703,8569,319,8569-2-319-0830
34704,8569,319,8569-2-319-1110
34705,8569,319,8569-2-319-1710
34706,8569,448,8569-1-448-0800
34707,8570,319,8570-1-319-2325
34708,8571,319,8571-1-319-0620
34709,8571,319,8571-1-319-0720
34710,8571,319,8571-1-319-0945
34711,8571,319,8571-1-319-1205
34712,8571,319,8571-1-319-1420
34713,8571,319,8571-1-319-1700
34714,8571,319,8571-1-319-2000
34715,8571,319,8571-2-319-0725
34716,8571,319,8571-2-319-0815
34717,8571,319,8571-2-319-1040
34718,8571,319,8571-2-319-1305
34719,8571,319,8571-2-319-1435
34720,8571,319,8571-2-319-1630
34721,8571,319,8571-2-319-1910
34722,8571,319,8571-2-319-2100
34723,8571,448,8571-1-448-0720
34724,8571,448,8571-1-448-1020
34725,8571,448,8571-1-448-1200
34726,8571,448,8571-1-448-1415
34727,8571,448,8571-1-448-1700
34728,8571,448,8571-1-448-1950
34729,8571,448,8571-2-448-0725
34730,8571,448,8571-2-448-1040
34731,8571,448,8571-2-448-1255
34732,8571,448,8571-2-448-1440
34733,8571,448,8571-2-448-1630
34734,8571,448,8571-2-448-1900
34735,8571,448,8571-2-448-2100
34736,8572,31,8572-1-31-0650
34737,8572,31,8572-1-31-0720
34738,8572,31,8572-1-31-0820
34739,8573,287,8573-1-287-1525
34740,8573,288,8573-1-288-1510
34741,8574,511,8574-1-511-1700
34742,8574,511,8574-2-511-0615
34743,8575,511,8575-1-511-0530
34744,8576,319,8576-1-319-0540
34745,8576,319,8576-1-319-0600
34746,8576,319,8576-1-319-0800
34747,8576,319,8576-1-319-0812
34748,8576,319,8576-1-319-0825
34749,8576,319,8576-1-319-0940
34750,8576,319,8576-1-319-1000
34751,8576,319,8576-1-319-1900
34752,8576,319,8576-1-319-1912
34753,8576,319,8576-1-319-1925
34754,8576,319,8576-1-319-2040
34755,8576,319,8576-2-319-0540
34756,8576,319,8576-2-319-0700
34757,8576,319,8576-2-319-0712
34758,8576,319,8576-2-319-0725
34759,8576,319,8576-2-319-0940
34760,8576,319,8576-2-319-1000
34761,8576,319,8576-2-319-1800
34762,8576,319,8576-2-319-1812
34763,8576,319,8576-2-319-1825
34764,8576,319,8576-2-319-2240
34765,8576,448,8576-1-448-0540
34766,8576,448,8576-1-448-1000
34767,8576,448,8576-1-448-2000
34768,8576,448,8576-2-448-0540
34769,8576,448,8576-2-448-1000
34770,8576,448,8576-2-448-2100
34771,8578,287,8578-1-287-1750
34772,8579,287,8579-1-287-0740
34773,8579,287,8579-1-287-0755
34774,8580,319,8580-1-319-0550
34775,8580,319,8580-1-319-0850
34776,8580,448,8580-1-448-0550
34777,8580,448,8580-1-448-0910
34778,8581,448,8581-1-448-0750
34779,8582,287,8582-1-287-0820
34780,8582,287,8582-1-287-0830
34781,8582,287,8582-1-287-0855
34782,8583,288,8583-1-288-0723
34783,8583,288,8583-1-288-0818
34784,8583,288,8583-1-288-0902
34785,8583,288,8583-1-288-1134
34786,8583,288,8583-1-288-1249
34787,8583,448,8583-1-448-0700
34788,8583,448,8583-1-448-0746
34789,8583,448,8583-1-448-0810
34790,8583,448,8583-1-448-0846
34791,8584,287,8584-1-287-0600
34792,8584,287,8584-1-287-0630
34793,8584,287,8584-1-287-0710
34794,8584,287,8584-1-287-0730
34795,8584,480,8584-1-480-0600
34796,8584,480,8584-1-480-0632
34797,8585,511,8585-1-511-0615
34798,8585,511,8585-1-511-2405
34799,8586,287,8586-1-287-0650
34800,8586,287,8586-1-287-0741
34801,8586,287,8586-1-287-2000
34802,8586,288,8586-1-288-0650
34803,8586,288,8586-1-288-0711
34804,8586,288,8586-1-288-0753
34805,8586,288,8586-1-288-2000
34806,8586,448,8586-1-448-0730
34807,8586,448,8586-1-448-2000
34808,8587,319,8587-1-319-0530
34809,8587,319,8587-1-319-0606
34810,8587,319,8587-1-319-0636
34811,8587,319,8587-1-319-0715
34812,8587,319,8587-2-319-0635
34813,8587,448,8587-1-448-0530
34814,8587,448,8587-2-448-0633
34815,8587,448,8587-2-448-0645
34816,8588,319,8588-1-319-0620
34817,8588,319,8588-1-319-0703
34818,8588,448,8588-1-448-0620
34819,8589,511,8589-1-511-2345
34820,8590,287,8590-1-287-0630
34821,8590,287,8590-1-287-0650
34822,8590,287,8590-1-287-0705
34823,8590,287,8590-1-287-0720
34824,8590,287,8590-1-287-0735
34825,8590,287,8590-1-287-2340
34826,8590,288,8590-1-288-0630
34827,8590,288,8590-1-288-0645
34828,8590,288,8590-1-288-0700
34829,8590,288,8590-1-288-0710
34830,8590,288,8590-1-288-0738
34831,8590,288,8590-1-288-2340
34832,8590,448,8590-1-448-0800
34833,8590,448,8590-1-448-0840
34834,8590,448,8590-1-448-2340
34835,8591,287,8591-1-287-1830
34836,8592,287,8592-1-287-1745
34837,8592,287,8592-1-287-1805
34838,8592,287,8592-1-287-1825
34839,8593,511,8593-1-511-0540
34840,8593,511,8593-2-511-0545
34841,8594,319,8594-1-319-0630
34842,8594,319,8594-1-319-1930
34843,8595,319,8595-1-319-0600
34844,8595,319,8595-1-319-0730
34845,8595,319,8595-1-319-0830
34846,8595,319,8595-1-319-1700
34847,8595,319,8595-1-319-1800
34848,8595,319,8595-1-319-2000
34849,8595,319,8595-2-319-0700
34850,8595,319,8595-2-319-0800
34851,8595,319,8595-2-319-1800
34852,8595,319,8595-2-319-1900
34853,8595,319,8595-2-319-2230
34854,8595,448,8595-1-448-0600
34855,8595,448,8595-1-448-0700
34856,8595,448,8595-1-448-2000
34857,8595,448,8595-2-448-0700
34858,8595,448,8595-2-448-2230
34859,8596,287,8596-1-287-0626
34860,8596,287,8596-1-287-0647
34861,8596,287,8596-1-287-0723
34862,8596,287,8596-1-287-0738
34863,8596,288,8596-1-288-0632
34864,8596,288,8596-1-288-0656
34865,8596,288,8596-1-288-0738
34866,8596,288,8596-1-288-0802
34867,8597,287,8597-1-287-0610
34868,8597,287,8597-1-287-0640
34869,8597,287,8597-1-287-0712
34870,8597,287,8597-1-287-0719
34871,8597,287,8597-1-287-0722
34872,8597,287,8597-1-287-0726
34873,8597,287,8597-1-287-0729
34874,8597,287,8597-1-287-0733
34875,8597,287,8597-1-287-0738
34876,8597,287,8597-1-287-0744
34877,8597,287,8597-1-287-0749
34878,8597,287,8597-1-287-0750
34879,8597,287,8597-1-287-0844
34880,8597,287,8597-1-287-0851
34881,8597,288,8597-1-288-0610
34882,8597,288,8597-1-288-0700
34883,8597,288,8597-1-288-0707
34884,8597,288,8597-1-288-0715
34885,8597,288,8597-1-288-0722
34886,8597,288,8597-1-288-0730
34887,8597,288,8597-1-288-0737
34888,8597,288,8597-1-288-0745
34889,8597,288,8597-1-288-0752
34890,8597,288,8597-1-288-0800
34891,8597,288,8597-1-288-0807
34892,8597,288,8597-1-288-0815
34893,8597,288,8597-1-288-0822
34894,8597,288,8597-1-288-0830
34895,8597,288,8597-1-288-0837
34896,8597,288,8597-1-288-0845
34897,8598,287,8598-1-287-0530
34898,8598,287,8598-1-287-0600
34899,8598,287,8598-1-287-0612
34900,8598,288,8598-1-288-0530
34901,8598,288,8598-1-288-0600
34902,8598,448,8598-1-448-0530
34903,8599,287,8599-1-287-0800
34904,8599,287,8599-1-287-0810
34905,8599,287,8599-1-287-0815
34906,8599,287,8599-1-287-0820
34907,8599,287,8599-1-287-0826
34908,8599,287,8599-1-287-0837
34909,8600,511,8600-1-511-0430
34910,8600,511,8600-2-511-0025
34911,8601,287,8601-1-287-1844
34912,8601,287,8601-1-287-1857
34913,8601,287,8601-1-287-2012
34914,8601,287,8601-1-287-2030
34915,8601,287,8601-1-287-2345
34916,8601,287,8601-2-287-1923
34917,8601,287,8601-2-287-1953
34918,8601,287,8601-2-287-2105
34919,8601,287,8601-2-287-2350
34920,8601,287,8601-2-287-2400
34921,8601,287,8601-2-287-2430
34922,8601,288,8601-1-288-1832
34923,8601,288,8601-1-288-1902
34924,8601,288,8601-1-288-1947
34925,8601,288,8601-1-288-2102
34926,8601,288,8601-1-288-2206
34927,8601,288,8601-1-288-2228
34928,8601,288,8601-1-288-2254
34929,8601,288,8601-1-288-2330
34930,8601,288,8601-1-288-2345
34931,8601,288,8601-2-288-1919
34932,8601,288,8601-2-288-2157
34933,8601,288,8601-2-288-2301
34934,8601,288,8601-2-288-2331
34935,8601,288,8601-2-288-2342
34936,8601,288,8601-2-288-2430
34937,8601,448,8601-1-448-1000
34938,8601,448,8601-1-448-1012
34939,8601,448,8601-1-448-1911
34940,8601,448,8601-1-448-1920
34941,8601,448,8601-1-448-2200
34942,8601,448,8601-1-448-2345
34943,8601,448,8601-2-448-1004
34944,8601,448,8601-2-448-2020
34945,8601,448,8601-2-448-2300
34946,8601,448,8601-2-448-2430
34947,8602,448,8602-1-448-0615
34948,8602,448,8602-1-448-0655
34949,8602,448,8602-1-448-0707
34950,8602,448,8602-1-448-0812
34951,8602,448,8602-1-448-0901
34952,8602,448,8602-2-448-0700
34953,8602,448,8602-2-448-0910
34954,8602,448,8602-2-448-0934
34955,8602,448,8602-2-448-0943
34956,8603,287,8603-1-287-1820
34957,8603,287,8603-1-287-1832
34958,8605,448,8605-1-448-0830
34959,8606,287,8606-1-287-0750
34960,8607,511,8607-1-511-0050
34961,8607,511,8607-1-511-0120
34962,8608,287,8608-1-287-1640
34963,8609,448,8609-1-448-0600
34964,8609,448,8609-1-448-0625
34965,8609,448,8609-1-448-0745
34966,8609,448,8609-1-448-0835
34967,8609,448,8609-1-448-1955
34968,8610,319,8610-1-319-0650
34969,8610,319,8610-1-319-0700
34970,8610,319,8610-1-319-0715
34971,8610,319,8610-1-319-0725
34972,8610,319,8610-1-319-0735
34973,8610,319,8610-1-319-0750
34974,8610,319,8610-1-319-0800
34975,8610,319,8610-1-319-0810
34976,8610,319,8610-1-319-0820
34977,8611,319,8611-1-319-0640
34978,8611,319,8611-1-319-0700
34979,8611,319,8611-1-319-0720
34980,8611,319,8611-1-319-0740
34981,8611,319,8611-1-319-0800
34982,8611,319,8611-1-319-0820
34983,8612,319,8612-1-319-0650
34984,8612,319,8612-1-319-0705
34985,8612,319,8612-1-319-0720
34986,8612,319,8612-1-319-0735
34987,8612,319,8612-1-319-0750
34988,8612,319,8612-1-319-0800
34989,8612,319,8612-1-319-0810
34990,8613,319,8613-1-319-0630
34991,8613,319,8613-1-319-0650
34992,8613,319,8613-1-319-0705
34993,8613,319,8613-1-319-0720
34994,8613,319,8613-1-319-0735
34995,8613,319,8613-1-319-0750
34996,8613,319,8613-1-319-0810
34997,8613,319,8613-1-319-0830
34998,8614,319,8614-1-319-0715
34999,8615,319,8615-1-319-0735
35000,8615,319,8615-1-319-0750
35001,8615,319,8615-1-319-0802
35002,8615,319,8615-1-319-0815
35003,8615,319,8615-1-319-0827
35004,8615,319,8615-1-319-0840
35005,8616,287,8616-1-287-0540
35006,8616,287,8616-1-287-1700
35007,8616,287,8616-1-287-1850
35008,8616,287,8616-2-287-0550
35009,8616,287,8616-2-287-0610
35010,8616,287,8616-2-287-0630
35011,8616,287,8616-2-287-0648
35012,8616,287,8616-2-287-0700
35013,8616,287,8616-2-287-0716
35014,8616,287,8616-2-287-0730
35015,8616,287,8616-2-287-0800
35016,8616,287,8616-2-287-1700
35017,8616,287,8616-2-287-2100
35018,8616,288,8616-2-288-0550
35019,8616,288,8616-2-288-0650
35020,8616,288,8616-2-288-1700
35021,8616,288,8616-2-288-2130
35022,8616,448,8616-2-448-0550
35023,8616,448,8616-2-448-0650
35024,8616,448,8616-2-448-0715
35025,8616,448,8616-2-448-1700
35026,8616,448,8616-2-448-2135
35027,8616,448,8616-2-448-2200
35028,8616,480,8616-1-480-0540
35029,8616,480,8616-1-480-1700
35030,8616,480,8616-1-480-2300
35031,8617,319,8617-1-319-0700
35032,8618,319,8618-1-319-0735
35033,8618,319,8618-1-319-0805
35034,8619,319,8619-1-319-0735
35035,8619,319,8619-1-319-0755
35036,8620,511,8620-1-511-0545
35037,8620,511,8620-1-511-1015
35038,8620,511,8620-1-511-1130
35039,8620,511,8620-1-511-1850
35040,8620,511,8620-1-511-1915
35041,8620,511,8620-2-511-0730
35042,8620,511,8620-2-511-1100
35043,8620,511,8620-2-511-1900
35044,8621,287,8621-1-287-0520
35045,8621,287,8621-1-287-0545
35046,8621,287,8621-1-287-0805
35047,8621,287,8621-1-287-1125
35048,8621,287,8621-1-287-1445
35049,8621,287,8621-1-287-1515
35050,8621,287,8621-1-287-1635
35051,8621,287,8621-1-287-1700
35052,8621,287,8621-2-287-0625
35053,8621,287,8621-2-287-0645
35054,8621,287,8621-2-287-0800
35055,8621,287,8621-2-287-0820
35056,8621,287,8621-2-287-0935
35057,8621,287,8621-2-287-1035
35058,8621,287,8621-2-287-1240
35059,8621,287,8621-2-287-1540
35060,8621,287,8621-2-287-1610
35061,8621,287,8621-2-287-1710
35062,8621,287,8621-2-287-1740
35063,8621,287,8621-2-287-2000
35064,8621,287,8621-2-287-2100
35065,8621,480,8621-1-480-0520
35066,8621,480,8621-1-480-0545
35067,8621,480,8621-1-480-0905
35068,8621,480,8621-1-480-1020
35069,8621,480,8621-2-480-0625
35070,8621,480,8621-2-480-0825
35071,8621,480,8621-2-480-1055
35072,8621,480,8621-2-480-1555
35073,8621,480,8621-2-480-1740
35074,8622,287,8622-1-287-0500
35075,8622,287,8622-1-287-0700
35076,8622,287,8622-1-287-0745
35077,8622,287,8622-1-287-1305
35078,8622,287,8622-1-287-1320
35079,8622,287,8622-2-287-0625
35080,8622,287,8622-2-287-0945
35081,8622,287,8622-2-287-1000
35082,8622,287,8622-2-287-1400
35083,8622,287,8622-2-287-1645
35084,8622,287,8622-2-287-2145
35085,8622,287,8622-2-287-2200
35086,8622,480,8622-1-480-0500
35087,8622,480,8622-2-480-0625
35088,8622,480,8622-2-480-1405
35089,8622,480,8622-2-480-1605
35090,8622,480,8622-2-480-2105
35091,8622,480,8622-2-480-2120
35092,8623,287,8623-1-287-1608
35093,8623,287,8623-1-287-1638
35094,8623,287,8623-1-287-1700
35095,8623,287,8623-1-287-1722
35096,8623,287,8623-1-287-1744
35097,8623,287,8623-1-287-1804
35098,8623,287,8623-1-287-1824
35099,8623,287,8623-1-287-1844
35100,8623,287,8623-1-287-1904
35101,8623,287,8623-1-287-1934
35102,8623,287,8623-1-287-1954
35103,8623,288,8623-1-288-1359
35104,8623,288,8623-1-288-1426
35105,8623,288,8623-1-288-1529
35106,8623,288,8623-1-288-1650
35107,8623,288,8623-1-288-1710
35108,8623,288,8623-1-288-1730
35109,8623,288,8623-1-288-1750
35110,8623,288,8623-1-288-1810
35111,8623,288,8623-1-288-1830
35112,8623,288,8623-1-288-1850
35113,8623,288,8623-1-288-1910
35114,8624,287,8624-1-287-1640
35115,8624,287,8624-1-287-2005
35116,8624,288,8624-1-288-1430
35117,8624,288,8624-1-288-1600
35118,8625,287,8625-1-287-0540
35119,8625,287,8625-1-287-0610
35120,8625,287,8625-1-287-0730
35121,8625,287,8625-1-287-0830
35122,8625,287,8625-1-287-2030
35123,8625,287,8625-2-287-0610
35124,8625,287,8625-2-287-0740
35125,8625,287,8625-2-287-0820
35126,8625,287,8625-2-287-0910
35127,8625,287,8625-2-287-0940
35128,8625,287,8625-2-287-1800
35129,8625,287,8625-2-287-1815
35130,8625,287,8625-2-287-2035
35131,8625,287,8625-2-287-2100
35132,8625,480,8625-1-480-0540
35133,8625,480,8625-1-480-1010
35134,8625,480,8625-1-480-1930
35135,8625,480,8625-2-480-0610
35136,8625,480,8625-2-480-1040
35137,8625,480,8625-2-480-2100
35138,8626,511,8626-1-511-0030
35139,8626,511,8626-2-511-0000
35140,8626,511,8626-2-511-0030
35141,8626,511,8626-2-511-0110
35142,8627,511,8627-1-511-0045
35143,8627,511,8627-1-511-0105
35144,8627,511,8627-1-511-0125
35145,8628,287,8628-1-287-0640
35146,8629,287,8629-1-287-1805
35147,8630,287,8630-1-287-2207
35148,8630,287,8630-1-287-2427
35149,8630,288,8630-1-288-2200
35150,8630,288,8630-1-288-2420
35151,8630,448,8630-1-448-2200
35152,8630,448,8630-1-448-2340
35153,8630,448,8630-1-448-2353
35154,8631,287,8631-1-287-0800
35155,8633,287,8633-1-287-0000
35156,8633,287,8633-1-287-0030
35157,8633,287,8633-1-287-0530
35158,8633,287,8633-1-287-0615
35159,8633,287,8633-1-287-0855
35160,8633,287,8633-1-287-0905
35161,8633,287,8633-1-287-0914
35162,8633,287,8633-1-287-0924
35163,8633,287,8633-1-287-0933
35164,8633,287,8633-1-287-0936
35165,8633,287,8633-1-287-1600
35166,8633,287,8633-1-287-1700
35167,8633,287,8633-1-287-1900
35168,8633,287,8633-1-287-2000
35169,8633,480,8633-1-480-0020
35170,8633,480,8633-1-480-0030
35171,8633,480,8633-1-480-0530
35172,8633,480,8633-1-480-0615
35173,8633,480,8633-1-480-0943
35174,8633,480,8633-1-480-0951
35175,8633,480,8633-1-480-1000
35176,8633,480,8633-1-480-1700
35177,8634,287,8634-1-287-0758
35178,8634,287,8634-1-287-1958
35179,8634,287,8634-2-287-0740
35180,8634,287,8634-2-287-1940
35181,8634,480,8634-1-480-0750
35182,8634,480,8634-1-480-1950
35183,8634,480,8634-2-480-0750
35184,8634,480,8634-2-480-1950
35185,8635,287,8635-1-287-0100
35186,8635,287,8635-1-287-0600
35187,8635,287,8635-1-287-0612
35188,8635,287,8635-1-287-0627
35189,8635,287,8635-1-287-0639
35190,8635,287,8635-1-287-0654
35191,8635,287,8635-1-287-0706
35192,8635,287,8635-1-287-0721
35193,8635,287,8635-1-287-0733
35194,8635,287,8635-1-287-0748
35195,8635,287,8635-1-287-0800
35196,8635,287,8635-1-287-0815
35197,8635,287,8635-1-287-0827
35198,8635,287,8635-1-287-0842
35199,8635,287,8635-1-287-0854
35200,8635,287,8635-1-287-0909
35201,8635,287,8635-1-287-0921
35202,8635,287,8635-1-287-0936
35203,8635,287,8635-1-287-0948
35204,8635,287,8635-1-287-1003
35205,8635,287,8635-1-287-1015
35206,8635,287,8635-1-287-1030
35207,8635,287,8635-1-287-1042
35208,8635,287,8635-1-287-1057
35209,8635,287,8635-1-287-1109
35210,8635,287,8635-1-287-1124
35211,8635,287,8635-1-287-1136
35212,8635,287,8635-1-287-1151
35213,8635,287,8635-1-287-1203
35214,8635,287,8635-1-287-1218
35215,8635,287,8635-1-287-1230
35216,8635,287,8635-1-287-1245
35217,8635,287,8635-1-287-1257
35218,8635,287,8635-1-287-1312
35219,8635,287,8635-1-287-1324
35220,8635,287,8635-1-287-1339
35221,8635,287,8635-1-287-1351
35222,8635,287,8635-1-287-1406
35223,8635,287,8635-1-287-1418
35224,8635,287,8635-1-287-1433
35225,8635,287,8635-1-287-1445
35226,8635,287,8635-1-287-1500
35227,8635,287,8635-1-287-1512
35228,8635,287,8635-1-287-1527
35229,8635,287,8635-1-287-1539
35230,8635,287,8635-1-287-1554
35231,8635,287,8635-1-287-1606
35232,8635,287,8635-1-287-1621
35233,8635,287,8635-1-287-1633
35234,8635,287,8635-1-287-1648
35235,8635,287,8635-1-287-1700
35236,8635,287,8635-1-287-1715
35237,8635,287,8635-1-287-1727
35238,8635,287,8635-1-287-1742
35239,8635,287,8635-1-287-1754
35240,8635,287,8635-1-287-1809
35241,8635,287,8635-1-287-1821
35242,8635,287,8635-1-287-1836
35243,8635,287,8635-1-287-1848
35244,8635,287,8635-1-287-1903
35245,8635,287,8635-1-287-1915
35246,8635,287,8635-1-287-1930
35247,8635,287,8635-1-287-1942
35248,8635,287,8635-1-287-1957
35249,8635,287,8635-1-287-2000
35250,8635,287,8635-2-287-0100
35251,8635,287,8635-2-287-0600
35252,8635,287,8635-2-287-0612
35253,8635,287,8635-2-287-0627
35254,8635,287,8635-2-287-0639
35255,8635,287,8635-2-287-0654
35256,8635,287,8635-2-287-0706
35257,8635,287,8635-2-287-0721
35258,8635,287,8635-2-287-0733
35259,8635,287,8635-2-287-0748
35260,8635,287,8635-2-287-0800
35261,8635,287,8635-2-287-0815
35262,8635,287,8635-2-287-0827
35263,8635,287,8635-2-287-0842
35264,8635,287,8635-2-287-0854
35265,8635,287,8635-2-287-0909
35266,8635,287,8635-2-287-0921
35267,8635,287,8635-2-287-0936
35268,8635,287,8635-2-287-0948
35269,8635,287,8635-2-287-1003
35270,8635,287,8635-2-287-1015
35271,8635,287,8635-2-287-1030
35272,8635,287,8635-2-287-1042
35273,8635,287,8635-2-287-1057
35274,8635,287,8635-2-287-1109
35275,8635,287,8635-2-287-1124
35276,8635,287,8635-2-287-1136
35277,8635,287,8635-2-287-1151
35278,8635,287,8635-2-287-1203
35279,8635,287,8635-2-287-1218
35280,8635,287,8635-2-287-1230
35281,8635,287,8635-2-287-1245
35282,8635,287,8635-2-287-1257
35283,8635,287,8635-2-287-1312
35284,8635,287,8635-2-287-1324
35285,8635,287,8635-2-287-1339
35286,8635,287,8635-2-287-1351
35287,8635,287,8635-2-287-1406
35288,8635,287,8635-2-287-1418
35289,8635,287,8635-2-287-1433
35290,8635,287,8635-2-287-1445
35291,8635,287,8635-2-287-1500
35292,8635,287,8635-2-287-1512
35293,8635,287,8635-2-287-1527
35294,8635,287,8635-2-287-1539
35295,8635,287,8635-2-287-1554
35296,8635,287,8635-2-287-1606
35297,8635,287,8635-2-287-1621
35298,8635,287,8635-2-287-1633
35299,8635,287,8635-2-287-1648
35300,8635,287,8635-2-287-1700
35301,8635,287,8635-2-287-1715
35302,8635,287,8635-2-287-1727
35303,8635,287,8635-2-287-1742
35304,8635,287,8635-2-287-1754
35305,8635,287,8635-2-287-1809
35306,8635,287,8635-2-287-1821
35307,8635,287,8635-2-287-1836
35308,8635,287,8635-2-287-1848
35309,8635,287,8635-2-287-1903
35310,8635,287,8635-2-287-1915
35311,8635,287,8635-2-287-1930
35312,8635,287,8635-2-287-1942
35313,8635,287,8635-2-287-1957
35314,8635,287,8635-2-287-2009
35315,8635,287,8635-2-287-2024
35316,8635,287,8635-2-287-2030
35317,8635,480,8635-1-480-0100
35318,8635,480,8635-1-480-0600
35319,8635,480,8635-1-480-0610
35320,8635,480,8635-1-480-0625
35321,8635,480,8635-1-480-0635
35322,8635,480,8635-1-480-0650
35323,8635,480,8635-1-480-0700
35324,8635,480,8635-1-480-0715
35325,8635,480,8635-1-480-0725
35326,8635,480,8635-1-480-0740
35327,8635,480,8635-1-480-0750
35328,8635,480,8635-1-480-0805
35329,8635,480,8635-1-480-0815
35330,8635,480,8635-1-480-0830
35331,8635,480,8635-1-480-0840
35332,8635,480,8635-1-480-0855
35333,8635,480,8635-1-480-0905
35334,8635,480,8635-1-480-0920
35335,8635,480,8635-1-480-0930
35336,8635,480,8635-1-480-0945
35337,8635,480,8635-1-480-0955
35338,8635,480,8635-1-480-1010
35339,8635,480,8635-1-480-1020
35340,8635,480,8635-1-480-1035
35341,8635,480,8635-1-480-1045
35342,8635,480,8635-1-480-1100
35343,8635,480,8635-1-480-1110
35344,8635,480,8635-1-480-1125
35345,8635,480,8635-1-480-1135
35346,8635,480,8635-1-480-1150
35347,8635,480,8635-1-480-1200
35348,8635,480,8635-1-480-1215
35349,8635,480,8635-1-480-1225
35350,8635,480,8635-1-480-1240
35351,8635,480,8635-1-480-1250
35352,8635,480,8635-1-480-1305
35353,8635,480,8635-1-480-1315
35354,8635,480,8635-1-480-1330
35355,8635,480,8635-1-480-1340
35356,8635,480,8635-1-480-1355
35357,8635,480,8635-1-480-1405
35358,8635,480,8635-1-480-1420
35359,8635,480,8635-1-480-1430
35360,8635,480,8635-1-480-1445
35361,8635,480,8635-1-480-1455
35362,8635,480,8635-1-480-1510
35363,8635,480,8635-1-480-1520
35364,8635,480,8635-1-480-1535
35365,8635,480,8635-1-480-1545
35366,8635,480,8635-1-480-1600
35367,8635,480,8635-1-480-1610
35368,8635,480,8635-1-480-1625
35369,8635,480,8635-1-480-1635
35370,8635,480,8635-1-480-1650
35371,8635,480,8635-1-480-1700
35372,8635,480,8635-1-480-1715
35373,8635,480,8635-1-480-1725
35374,8635,480,8635-1-480-1740
35375,8635,480,8635-1-480-1750
35376,8635,480,8635-1-480-1805
35377,8635,480,8635-1-480-1815
35378,8635,480,8635-1-480-1830
35379,8635,480,8635-1-480-1840
35380,8635,480,8635-1-480-1855
35381,8635,480,8635-1-480-1905
35382,8635,480,8635-1-480-1920
35383,8635,480,8635-1-480-1930
35384,8635,480,8635-1-480-1945
35385,8635,480,8635-1-480-1955
35386,8635,480,8635-1-480-2010
35387,8635,480,8635-1-480-2020
35388,8635,480,8635-1-480-2035
35389,8635,480,8635-1-480-2045
35390,8635,480,8635-1-480-2100
35391,8635,480,8635-1-480-2110
35392,8635,480,8635-1-480-2125
35393,8635,480,8635-1-480-2130
35394,8635,480,8635-2-480-0100
35395,8635,480,8635-2-480-0600
35396,8635,480,8635-2-480-0610
35397,8635,480,8635-2-480-0625
35398,8635,480,8635-2-480-0635
35399,8635,480,8635-2-480-0650
35400,8635,480,8635-2-480-0700
35401,8635,480,8635-2-480-0715
35402,8635,480,8635-2-480-0725
35403,8635,480,8635-2-480-0740
35404,8635,480,8635-2-480-0750
35405,8635,480,8635-2-480-0805
35406,8635,480,8635-2-480-0815
35407,8635,480,8635-2-480-0830
35408,8635,480,8635-2-480-0840
35409,8635,480,8635-2-480-0855
35410,8635,480,8635-2-480-0905
35411,8635,480,8635-2-480-0920
35412,8635,480,8635-2-480-0930
35413,8635,480,8635-2-480-0945
35414,8635,480,8635-2-480-0955
35415,8635,480,8635-2-480-1010
35416,8635,480,8635-2-480-1020
35417,8635,480,8635-2-480-1035
35418,8635,480,8635-2-480-1045
35419,8635,480,8635-2-480-1100
35420,8635,480,8635-2-480-1110
35421,8635,480,8635-2-480-1125
